date,hs_var99,hs_es975,param_var99,param_es975,garch_var99,garch_es975
2006-02-03,0.01715759792406033,0.017718600992296527,0.017191878226646095,0.017280197355079036,0.01719529893153397,0.018263682299723635
2006-02-06,0.01715759792406033,0.017718600992296527,0.017185598153307113,0.017273899765995925,0.01684136472257237,0.017887536582887987
2006-02-07,0.01715759792406033,0.017718600992296527,0.01723166377139637,0.01732002524043151,0.016672650756188925,0.017725347086064012
2006-02-08,0.01715759792406033,0.017718600992296527,0.017272011591234218,0.01736052130456682,0.01736098706354126,0.018497190989552627
2006-02-09,0.01715759792406033,0.017718600992296527,0.017275925585923273,0.017364470701574965,0.017298482919287553,0.018456362796358834
2006-02-10,0.01715759792406033,0.017718600992296527,0.017331573682778895,0.017420115593731526,0.017194288481313446,0.01831067181981294
2006-02-13,0.01715759792406033,0.017718600992296527,0.017329133022909046,0.0174176214117564,0.0168391279729168,0.017903936852919352
2006-02-14,0.01715759792406033,0.017718600992296527,0.01737842762536311,0.017466951762962025,0.016716145849549034,0.017759066880423433
2006-02-15,0.01715759792406033,0.017718600992296527,0.017421446461293243,0.017510325258663702,0.017466584843064317,0.01856167726544224
2006-02-16,0.01715759792406033,0.017718600992296527,0.01730517571767957,0.01739385009732929,0.017424905649942216,0.018531440126863856
2006-02-17,0.01715759792406033,0.017718600992296527,0.017298555720171215,0.017387326975886488,0.017150957036113745,0.01827535502995774
2006-02-21,0.01715759792406033,0.017718600992296527,0.01709306489560037,0.017181152967948747,0.01674418944930766,0.017838635510204884
2006-02-22,0.01715759792406033,0.017718600992296527,0.01707680325260403,0.017164517160166263,0.016435401426975603,0.017524082296660245
2006-02-23,0.01715759792406033,0.017718600992296527,0.01707259161617272,0.017160273548082923,0.016831210937441464,0.01795905362409964
2006-02-24,0.01715759792406033,0.017718600992296527,0.017085440738805906,0.017172859569954332,0.016665394360511992,0.017806552192295617
2006-02-27,0.01715759792406033,0.017718600992296527,0.01704412170274166,0.017131461910380796,0.016313991667103234,0.017421531579805322
2006-02-28,0.01715759792406033,0.017718600992296527,0.01704974951978067,0.01713707671443939,0.01599502166944986,0.01705354436062258
2006-03-01,0.01715759792406033,0.017718600992296527,0.017233139754248474,0.017321079976167292,0.0175244642467109,0.01856416143226566
2006-03-02,0.01715759792406033,0.017718600992296527,0.017214572871376534,0.017302686248681157,0.017641248736341153,0.018745000646927884
2006-03-03,0.01715759792406033,0.017718600992296527,0.0171728215626746,0.017260431899925995,0.017082152095867175,0.018131071486769627
2006-03-06,0.01715759792406033,0.017718600992296527,0.01717773362094426,0.017265354483450013,0.016660321883843515,0.017693132579186123
2006-03-07,0.01715759792406033,0.017718600992296527,0.017200121881545485,0.01728782315570904,0.017083466704330558,0.018137581974536656
2006-03-08,0.01715759792406033,0.017628659925237884,0.016979266532533448,0.017066214719819076,0.016639139071343,0.017692948748807277
2006-03-09,0.01715759792406033,0.017628659925237884,0.016980668454364124,0.017067611101902577,0.01627174477408247,0.017290311758364492
2006-03-10,0.01715759792406033,0.017628659925237884,0.017052341819555932,0.017139527614120464,0.01686399897562098,0.017925240044324837
2006-03-13,0.01715759792406033,0.017628659925237884,0.017051516748134037,0.017138712524743104,0.016535354570168297,0.01754996454111238
2006-03-14,0.01715759792406033,0.017628659925237884,0.01702259907058649,0.01710977154009575,0.01628240627485662,0.017271053131795427
2006-03-15,0.01715759792406033,0.017628659925237884,0.017048650386871783,0.01713630205804655,0.017505141321691696,0.018461366157597064
2006-03-16,0.01715759792406033,0.017628659925237884,0.017044869973252164,0.01713244977176236,0.017203255293781278,0.01798915880059346
2006-03-17,0.01715759792406033,0.017628659925237884,0.017066217116181382,0.017153801062983778,0.016992625930352532,0.017528013070596787
2006-03-20,0.01715759792406033,0.017628659925237884,0.017042348496132738,0.017129927381494915,0.01591775899462666,0.01661303119785742
2006-03-21,0.01715759792406033,0.017628659925237884,0.016920180087944468,0.01700736377395222,0.01595169232943378,0.01662302448764264
2006-03-22,0.01715759792406033,0.017628659925237884,0.01699213629671225,0.01707955355929791,0.01576472601727842,0.016584064187070195
2006-03-23,0.01715759792406033,0.017628659925237884,0.01697539663495248,0.01706288695279161,0.015585414115326449,0.01654556983366406
